County,Year,Index Total,Violent Total,Murder,Rape,Robbery,Aggravated Assault,Property Total,Burglary,Larceny,Motor Vehicle Theft
Allegany,2004,0,0,0,0,0,0,0,0,0,0
Allegany,2003,0,0,0,0,0,0,0,0,0,0
Allegany,2015,2,0,0,0,0,0,2,0,2,0
Allegany,2014,6,2,0,0,0,2,4,0,4,0
Allegany,2013,10,8,0,0,0,8,2,0,2,0
Allegany,2012,9,3,0,1,0,2,6,2,4,0
Allegany,2011,2,0,0,0,0,0,2,0,2,0
Allegany,2010,5,1,0,0,0,1,4,1,3,0
Allegany,2009,6,2,0,0,0,2,4,1,3,0
Allegany,2008,1,0,0,0,0,0,1,0,1,0
Allegany,2007,2,1,0,0,0,1,1,0,1,0
Allegany,2006,6,2,0,0,0,2,4,0,4,0
Allegany,2005,4,1,0,0,0,1,3,0,3,0
Allegany,2004,3,1,0,0,0,1,2,1,1,0
Allegany,2003,15,2,0,0,1,1,13,0,12,1
Allegany,2002,12,6,0,0,0,6,6,2,4,0
Allegany,2001,15,9,0,0,0,9,6,2,3,1
Allegany,2000,22,7,0,2,0,5,15,7,5,3
Allegany,1999,18,7,0,1,0,6,11,4,4,3
Allegany,1998,6,3,0,0,0,3,3,3,0,0
Allegany,1997,5,5,0,0,0,5,0,0,0,0
Allegany,2015,282,38,0,24,0,14,244,63,172,9
Cayuga,2012,,,,,,,,,,
Allegany,2014,250,17,1,4,2,10,233,70,151,12
Allegany,2013,365,21,0,6,0,15,344,124,211,9
Allegany,2012,355,13,1,3,0,9,342,124,205,13
Allegany,2011,383,25,0,9,0,16,358,112,232,14
Allegany,2010,373,35,0,6,1,28,338,96,233,9
Allegany,2009,390,76,0,44,3,29,314,131,174,9
Allegany,2008,297,48,0,9,4,35,249,109,133,7
Allegany,2007,338,43,1,8,0,34,295,122,165,8
Allegany,2006,382,56,1,12,0,43,326,87,233,6
Allegany,2005,552,78,0,32,4,42,474,163,299,12
Allegany,2004,455,68,0,14,1,53,387,116,250,21
Allegany,2003,323,40,1,7,1,31,283,115,152,16
Allegany,2002,313,48,0,11,1,36,265,123,140,2
Allegany,2001,348,59,0,3,1,55,289,104,171,14
Allegany,2000,399,62,2,5,1,54,337,156,175,6
Allegany,1999,292,39,0,4,2,33,253,95,147,11
Allegany,1998,383,24,1,4,2,17,359,216,130,13
Allegany,1997,397,38,0,7,1,30,359,160,193,6
Allegany,1996,376,28,0,8,0,20,348,177,166,5
Allegany,1995,502,72,1,4,0,67,430,202,221,7
Allegany,1994,539,50,0,3,0,47,489,234,243,12
Allegany,1993,633,55,0,6,4,45,578,356,215,7
Allegany,1992,707,90,0,7,1,82,617,316,292,9
Allegany,1991,590,61,1,6,1,53,529,249,273,7
Allegany,1990,563,76,0,4,1,71,487,235,247,5
Allegany,2015,1,0,0,0,0,0,1,0,0,1
Allegany,2014,0,0,0,0,0,0,0,0,0,0
Allegany,2013,1,0,0,0,0,0,1,1,0,0
Allegany,2012,1,0,0,0,0,0,1,1,0,0
Allegany,2011,4,0,0,0,0,0,4,1,3,0
Allegany,2010,0,0,0,0,0,0,0,0,0,0
Allegany,2009,3,1,0,0,0,1,2,0,2,0
Allegany,2008,3,0,0,0,0,0,3,1,2,0
Allegany,2007,2,0,0,0,0,0,2,0,2,0
Allegany,2006,2,0,0,0,0,0,2,0,2,0
Allegany,2005,,,,,,,,,,
Allegany,2004,,,,,,,,,,
Allegany,1997,11,2,0,0,0,2,9,1,7,1
Allegany,1996,6,6,0,0,0,6,0,0,0,0
Allegany,1995,25,4,1,0,0,3,21,4,15,2
Allegany,1994,1,1,0,0,0,1,0,0,0,0
Allegany,1993,2,1,0,0,0,1,1,1,0,0
Allegany,1992,11,0,0,0,0,0,11,3,8,0
Allegany,1991,20,1,0,0,0,1,19,3,16,0
Allegany,1990,11,3,0,0,0,3,8,2,6,0
Allegany,2015,4,0,0,0,0,0,4,2,2,0
Allegany,2014,7,1,0,0,0,1,6,4,2,0
Allegany,2013,2,0,0,0,0,0,2,1,1,0
Allegany,2012,10,0,0,0,0,0,10,3,7,0
Allegany,2011,3,0,0,0,0,0,3,1,2,0
Allegany,2010,1,0,0,0,0,0,1,0,1,0
Allegany,2009,4,0,0,0,0,0,4,0,4,0
Allegany,2008,2,0,0,0,0,0,2,0,2,0
Allegany,2007,3,0,0,0,0,0,3,0,3,0
Allegany,2006,1,0,0,0,0,0,1,1,0,0
Allegany,2005,1,0,0,0,0,0,1,0,1,0
Allegany,2004,1,0,0,0,0,0,1,0,1,0
Allegany,2003,2,0,0,0,0,0,2,0,2,0
Allegany,2002,2,0,0,0,0,0,2,1,1,0
Allegany,2001,9,3,0,0,0,3,6,3,2,1
Allegany,2000,6,2,0,0,0,2,4,2,1,1
Allegany,1999,8,3,0,0,0,3,5,2,3,0
Allegany,1998,17,2,0,0,0,2,15,3,12,0
Allegany,1997,14,4,0,0,0,4,10,6,4,0
Allegany,1996,20,3,0,0,0,3,17,2,15,0
Allegany,1995,21,1,0,0,0,1,20,5,14,1
Allegany,1994,23,2,0,0,0,2,21,6,15,0
Allegany,1993,27,2,0,0,0,2,25,11,14,0
Allegany,1992,42,4,0,0,0,4,38,20,15,3
Allegany,1991,27,4,0,0,0,4,23,5,18,0
Allegany,1990,30,6,0,0,0,6,24,10,13,1
Allegany,2015,0,0,0,0,0,0,0,0,0,0
Allegany,2014,0,0,0,0,0,0,0,0,0,0
Allegany,2013,1,0,0,0,0,0,1,0,1,0
Allegany,2012,1,0,0,0,0,0,1,0,1,0
Allegany,2011,3,1,0,0,0,1,2,1,1,0
Allegany,2010,1,0,0,0,0,0,1,0,1,0
Allegany,2009,6,5,0,0,0,5,1,1,0,0
Allegany,2008,5,0,0,0,0,0,5,3,2,0
Allegany,2007,0,0,0,0,0,0,0,0,0,0
Allegany,2006,1,0,0,0,0,0,1,1,0,0
Allegany,2005,1,0,0,0,0,0,1,0,1,0
Allegany,2004,0,0,0,0,0,0,0,0,0,0
Allegany,2003,1,0,0,0,0,0,1,0,1,0
Allegany,2002,1,0,0,0,0,0,1,0,1,0
Allegany,2000,2,1,0,0,0,1,1,0,0,1
Allegany,1999,3,1,0,0,0,1,2,1,1,0
Allegany,1998,4,0,0,0,0,0,4,1,2,1
Allegany,1997,1,1,0,0,0,1,0,0,0,0
Allegany,1996,5,3,0,0,0,3,2,1,1,0
Allegany,1995,6,0,0,0,0,0,6,3,3,0
Allegany,1994,2,2,0,0,0,2,0,0,0,0
Allegany,1992,5,0,0,0,0,0,5,5,0,0
Allegany,1991,3,1,0,1,0,0,2,0,1,1
Allegany,2015,,,,,,,,,,
Allegany,2014,7,3,0,0,0,3,4,0,4,0
Allegany,2013,5,1,0,0,0,1,4,2,2,0
Allegany,2012,1,0,0,0,0,0,1,0,1,0
Allegany,2011,13,4,0,0,0,4,9,4,5,0
Allegany,2010,7,0,0,0,0,0,7,1,6,0
Allegany,2009,5,1,0,0,0,1,4,0,4,0
Allegany,2008,8,0,0,0,0,0,8,2,6,0
Allegany,2007,27,1,0,0,0,1,26,5,21,0
Allegany,2006,13,2,0,0,0,2,11,1,10,0
Allegany,2005,13,1,0,0,0,1,12,1,11,0
Allegany,2004,16,0,0,0,0,0,16,2,13,1
Allegany,2003,7,0,0,0,0,0,7,2,5,0
Allegany,2002,14,0,0,0,0,0,14,1,13,0
Allegany,2001,21,0,0,0,0,0,21,5,16,0
Allegany,2000,21,4,0,0,0,4,17,2,15,0
Allegany,1999,10,0,0,0,0,0,10,1,9,0
Allegany,1998,25,1,0,0,0,1,24,1,23,0
Allegany,1997,12,2,0,0,0,2,10,0,10,0
Allegany,1996,13,2,0,0,0,2,11,2,8,1
Allegany,1995,20,1,0,0,0,1,19,4,15,0
Allegany,1994,14,5,0,0,0,5,9,3,6,0
Allegany,1993,21,2,0,0,0,2,19,1,18,0
Allegany,1992,11,2,0,0,0,2,9,0,9,0
Allegany,1991,21,2,0,0,0,2,19,2,17,0
Allegany,1990,27,1,0,0,0,1,26,3,23,0
Allegany,2015,76,3,0,0,0,3,73,7,62,4
Allegany,2014,54,9,0,3,0,6,45,5,40,0
Allegany,2013,86,5,0,1,0,4,81,7,72,2
Allegany,2012,142,19,1,3,2,13,123,23,97,3
Allegany,2011,97,7,0,3,0,4,90,18,72,0
Allegany,2010,124,2,0,1,0,1,122,17,103,2
Allegany,2009,60,2,0,0,0,2,58,13,43,2
Allegany,2008,57,11,0,0,0,11,46,6,39,1
Allegany,2007,50,12,0,1,0,11,38,18,20,0
Allegany,2006,54,16,0,0,0,16,38,11,25,2
Allegany,2005,66,16,0,2,0,14,50,12,35,3
Allegany,2004,65,2,0,0,0,2,63,9,49,5
Allegany,2003,47,11,0,1,0,10,36,7,29,0
Allegany,2002,44,4,0,0,0,4,40,6,34,0
Allegany,2001,58,1,0,1,0,0,57,12,42,3
Allegany,2000,55,4,1,1,0,2,51,14,34,3
Allegany,1999,56,3,0,0,0,3,53,13,38,2
Allegany,1998,75,6,0,1,0,5,69,13,54,2
Allegany,1997,86,4,0,0,0,4,82,16,63,3
Allegany,1996,107,9,0,0,0,9,98,27,67,4
Allegany,1995,52,7,0,1,0,6,45,13,31,1
Allegany,1994,98,14,0,0,0,14,84,15,61,8
Allegany,1993,50,8,0,0,0,8,42,13,29,0
Allegany,1992,52,7,0,0,0,7,45,5,37,3
Allegany,1991,77,3,0,0,0,3,74,21,49,4
Allegany,1990,61,9,0,0,0,9,52,15,35,2
Allegany,2015,6,1,0,0,0,1,5,2,3,0
Allegany,2014,21,4,0,0,0,4,17,5,12,0
Allegany,2013,16,0,0,0,0,0,16,6,10,0
Allegany,2012,33,0,0,0,0,0,33,21,12,0
Allegany,2011,24,0,0,0,0,0,24,11,12,1
Allegany,2010,12,0,0,0,0,0,12,3,9,0
Allegany,2009,12,2,0,0,1,1,10,5,5,0
Allegany,2008,8,2,0,0,0,2,6,0,5,1
Allegany,2007,8,1,0,0,0,1,7,4,3,0
Allegany,2006,19,5,0,0,1,4,14,5,8,1
Allegany,2005,13,1,0,0,0,1,12,3,9,0
Allegany,2004,46,8,0,0,0,8,38,8,29,1
Allegany,2003,54,14,0,0,0,14,40,4,36,0
Allegany,2002,51,15,0,1,0,14,36,8,28,0
Allegany,2001,52,15,0,1,0,14,37,10,27,0
Allegany,2000,40,13,0,0,0,13,27,12,15,0
Allegany,1999,29,6,0,0,0,6,23,9,10,4
Allegany,1997,10,1,0,1,0,0,9,2,6,1
Allegany,2015,6,0,0,0,0,0,6,3,3,0
Allegany,2014,9,0,0,0,0,0,9,3,6,0
Allegany,2013,11,0,0,0,0,0,11,5,6,0
Allegany,2012,10,2,0,0,0,2,8,4,4,0
Allegany,2011,9,0,0,0,0,0,9,1,8,0
Allegany,2010,4,0,0,0,0,0,4,1,3,0
Allegany,2009,10,0,0,0,0,0,10,1,7,2
Allegany,2008,0,0,0,0,0,0,0,0,0,0
Allegany,2007,0,0,0,0,0,0,0,0,0,0
Allegany,2006,,,,,,,,,,
Allegany,2005,,,,,,,,,,
Allegany,2004,,,,,,,,,,
Allegany,2003,,,,,,,,,,
Allegany,1997,4,0,0,0,0,0,4,4,0,0
Allegany,1994,1,0,0,0,0,0,1,0,1,0
Allegany,1990,1,1,0,0,0,1,0,0,0,0
Allegany,2015,,,,,,,,,,
Allegany,2014,,,,,,,,,,
Allegany,2013,,,,,,,,,,
Allegany,2012,,,,,,,,,,
Allegany,2011,8,0,0,0,0,0,8,3,5,0
Allegany,2010,5,0,0,0,0,0,5,0,5,0
Allegany,2009,1,0,0,0,0,0,1,1,0,0
Allegany,2008,0,0,0,0,0,0,0,0,0,0
Allegany,2007,,,,,,,,,,
Allegany,2006,,,,,,,,,,
Allegany,2005,0,0,0,0,0,0,0,0,0,0
Allegany,2004,0,0,0,0,0,0,0,0,0,0
Allegany,2003,2,0,0,0,0,0,2,0,1,1
Allegany,2015,55,3,0,2,0,1,52,7,44,1
Allegany,2014,44,4,0,2,1,1,40,2,38,0
Allegany,2013,73,3,0,1,1,1,70,6,64,0
Allegany,2012,81,2,0,1,0,1,79,8,71,0
Allegany,2011,97,4,0,1,1,2,93,13,79,1
Allegany,2010,70,8,0,1,1,6,62,10,51,1
Allegany,2009,74,2,0,1,0,1,72,11,60,1
Allegany,2008,75,4,0,1,0,3,71,12,58,1
Allegany,2007,75,3,0,1,0,2,72,15,57,0
Allegany,2006,98,1,0,0,1,0,97,10,86,1
Allegany,2005,144,8,0,2,1,5,136,14,119,3
Allegany,2004,129,2,0,2,0,0,127,22,104,1
Allegany,2003,134,5,0,3,1,1,129,18,110,1
Allegany,2002,94,1,0,1,0,0,93,20,72,1
Allegany,2001,110,3,0,1,0,2,107,31,75,1
Allegany,2000,148,1,0,0,0,1,147,34,113,0
Allegany,1999,129,10,0,0,0,10,119,30,89,0
Allegany,1998,127,2,0,0,0,2,125,26,99,0
Allegany,1997,122,1,0,0,0,1,121,24,96,1
Allegany,1996,248,11,0,3,0,8,237,62,174,1
Allegany,1995,200,11,0,5,0,6,189,51,137,1
Allegany,1994,136,3,0,2,1,0,133,40,93,0
Allegany,1993,138,3,0,1,0,2,135,38,96,1
Allegany,1992,130,5,0,3,0,2,125,36,89,0
Allegany,1991,183,5,0,1,2,2,178,62,114,2
Allegany,1990,165,4,0,0,0,4,161,46,114,1
Allegany,2015,111,8,0,0,0,8,103,9,94,0
Allegany,2014,174,18,0,0,0,18,156,40,114,2
Allegany,2013,175,11,0,1,0,10,164,32,129,3
Allegany,2012,164,22,0,0,0,22,142,16,124,2
Allegany,2011,205,19,0,0,1,18,186,18,166,2
Allegany,2010,179,36,0,1,3,32,143,18,123,2
Allegany,2009,162,37,0,0,0,37,125,32,93,0
Allegany,2008,136,25,0,0,0,25,111,31,73,7
Allegany,2007,154,21,0,0,2,19,133,22,103,8
Allegany,2006,206,29,1,0,1,27,177,24,149,4
Cayuga,2011,,,,,,,,,,
Allegany,2005,203,26,0,0,0,26,177,30,145,2
Allegany,2004,153,8,0,0,0,8,145,31,113,1
Allegany,2003,200,24,0,1,0,23,176,19,157,0
Allegany,2002,242,40,0,0,0,40,202,19,183,0
Allegany,2001,206,46,0,0,0,46,160,20,140,0
Allegany,2000,203,41,0,0,0,41,162,13,148,1
Allegany,1999,142,18,0,0,0,18,124,13,109,2
Allegany,1998,158,22,0,1,2,19,136,11,121,4
Allegany,1997,170,19,0,0,0,19,151,10,135,6
Allegany,1996,178,20,0,0,0,20,158,21,131,6
Allegany,1995,223,36,0,3,0,33,187,28,155,4
Allegany,1994,182,29,0,0,0,29,153,26,125,2
Allegany,1993,266,37,1,1,1,34,229,47,177,5
Allegany,1992,281,42,0,0,0,42,239,28,198,13
Allegany,1991,326,46,0,1,0,45,280,49,217,14
Allegany,1990,285,32,0,0,1,31,253,49,196,8
Allegany,2015,579,57,0,28,0,29,522,95,412,15
Allegany,2014,614,68,2,9,3,54,546,135,396,15
Allegany,2013,796,54,0,9,4,41,742,194,534,14
Allegany,2012,856,65,2,9,2,52,791,211,561,19
Allegany,2011,895,64,0,13,4,47,831,190,621,20
Allegany,2010,841,89,0,11,6,72,752,161,577,14
Allegany,2009,776,129,0,45,4,80,647,204,426,17
Allegany,2008,651,91,0,10,4,77,560,174,368,18
Allegany,2007,710,86,1,10,2,73,624,195,413,16
Allegany,2006,839,119,2,13,3,101,720,149,555,16
Allegany,2005,1069,134,0,37,5,92,935,234,680,21
Allegany,2004,943,97,0,19,2,76,846,202,613,31
Allegany,2003,846,100,1,12,4,83,746,178,549,19
Allegany,2002,862,116,0,13,1,102,746,199,544,3
Allegany,2001,900,143,0,6,1,136,757,194,543,20
Allegany,2000,964,143,3,9,1,130,821,250,555,16
Allegany,1999,759,94,0,5,2,87,665,182,459,24
Allegany,1998,891,69,1,8,5,55,822,299,501,22
Allegany,1997,943,84,0,8,1,75,859,253,586,20
Allegany,1996,1096,93,0,14,0,79,1003,330,653,20
Allegany,1995,1247,160,2,18,1,139,1087,351,713,23
Allegany,1994,1235,129,0,8,1,120,1106,362,716,28
Allegany,1993,1265,131,1,11,6,113,1134,487,632,15
Allegany,1992,1378,161,0,10,2,149,1217,424,764,29
Allegany,1991,1417,134,1,9,3,121,1283,425,824,34
Allegany,1990,1280,146,0,7,3,136,1134,379,735,20
Bronx,2015,36299,13409,91,556,4386,8376,22890,2530,18767,1593
Bronx,2014,36030,12713,95,242,4004,8372,23317,2739,19104,1474
Bronx,2013,36280,13020,83,189,4456,8292,23260,2795,19016,1449
Bronx,2012,35962,12801,114,220,4731,7736,23161,3058,18454,1649
Bronx,2011,35130,12267,148,204,4580,7335,22863,3395,17358,2110
Bronx,2010,34008,12070,127,191,4647,7105,21938,3223,16552,2163
Bronx,2009,33755,11242,113,163,4132,6834,22513,3563,16525,2425
Bronx,2008,35284,11345,132,191,4793,6229,23939,3408,17608,2923
Bronx,2007,36053,11689,130,181,4613,6765,24364,3756,17617,2991
Bronx,2006,36655,11922,155,247,4882,6638,24733,3776,17526,3431
Bronx,2005,39024,12325,129,267,5057,6872,26699,4082,18487,4130
Bronx,2004,40939,12797,125,290,5076,7306,28142,4708,18904,4530
Bronx,2003,43071,13381,136,407,5170,7668,29690,5027,19851,4812
Bronx,2002,44035,14112,172,443,5215,8282,29923,5057,19585,5281
Bronx,2001,46367,14793,191,404,5288,8910,31574,5702,20303,5569
Bronx,2000,49537,16482,190,400,6123,9769,33055,7312,19101,6642
Bronx,1999,49928,16820,139,408,6836,9437,33108,7582,18376,7150
Bronx,1998,52464,18391,170,533,7661,10027,34073,8210,18558,7305
Bronx,1997,57626,19592,195,538,9056,9803,38034,9524,20323,8187
Bronx,1996,63772,20615,248,530,10023,9814,43157,11374,22006,9777
Bronx,1995,73397,24660,302,556,11585,12217,48737,13996,23648,11093
Bronx,1994,84330,27863,393,546,13998,12926,56467,16440,25420,14607
Bronx,1993,91927,31235,512,606,16386,13731,60692,18763,26273,15656
Bronx,1992,92551,31050,547,566,16465,13472,61501,17699,26070,17732
Bronx,1991,100071,33515,552,601,18074,14288,66556,18463,27506,20587
Bronx,1990,104729,33635,652,645,17873,14465,71094,19010,29115,22969
Broome,2015,2402,310,4,37,89,180,2092,342,1707,43
Broome,2014,2326,278,1,20,83,174,2048,343,1653,52
Broome,2013,2638,286,3,19,101,163,2352,525,1771,56
Broome,2012,2646,312,3,15,78,216,2334,553,1729,52
Broome,2011,2570,272,0,17,80,175,2298,413,1823,62
Broome,2010,2353,268,5,18,70,175,2085,422,1645,18
Broome,2009,2291,216,15,11,56,134,2075,286,1746,43
Cayuga,2010,,,,,,,,,,
Broome,2008,2665,276,1,11,84,180,2389,342,2000,47
Broome,2007,2314,214,3,19,67,125,2100,254,1809,37
Broome,2006,2559,206,2,9,63,132,2353,288,2016,49
Broome,2005,2079,177,3,19,61,94,1902,236,1646,20
Broome,2004,2122,155,1,22,57,75,1967,247,1686,34
Broome,2003,2129,182,3,10,77,92,1947,213,1683,51
Broome,2002,2366,205,6,21,80,98,2161,260,1856,45
Broome,2001,2335,188,1,30,59,98,2147,258,1827,62
Broome,2000,2364,178,1,15,60,102,2186,245,1877,64
Broome,1999,2355,163,3,19,60,81,2192,286,1839,67
Broome,1998,2581,144,1,13,56,74,2437,275,2088,74
Broome,1997,2754,175,3,24,72,76,2579,280,2227,72
Broome,1996,3007,170,4,23,88,55,2837,352,2373,112
Broome,1995,2846,169,2,15,79,73,2677,352,2316,9
Broome,1994,3103,162,5,14,72,71,2941,336,2592,13
Broome,1993,3133,145,3,18,62,62,2988,329,2653,6
Broome,1992,2560,127,2,15,39,71,2433,294,2109,30
Broome,1991,2589,94,2,29,34,29,2495,287,2141,67
Broome,1990,2893,97,5,21,46,25,2796,349,2336,111
Broome,1997,56,0,0,0,0,0,56,30,26,0
Broome,1996,27,0,0,0,0,0,27,2,25,0
Broome,1995,39,0,0,0,0,0,39,6,33,0
Broome,1994,109,0,0,0,0,0,109,18,91,0
Broome,1993,14,0,0,0,0,0,14,4,10,0
Broome,1992,32,0,0,0,0,0,32,5,27,0
Broome,1991,11,0,0,0,0,0,11,0,11,0
Broome,1990,25,0,0,0,0,0,25,0,25,0
Broome,1999,4,0,0,0,0,0,4,0,4,0
Broome,1998,1,0,0,0,0,0,1,0,1,0
Broome,1997,17,0,0,0,0,0,17,0,16,1
Broome,1996,5,0,0,0,0,0,5,0,5,0
Broome,1995,5,0,0,0,0,0,5,0,5,0
Broome,1994,7,0,0,0,0,0,7,0,7,0
Broome,1991,1,0,0,0,0,0,1,0,1,0
Broome,2015,2,1,0,1,0,0,1,0,1,0
Broome,2014,0,0,0,0,0,0,0,0,0,0
Broome,2013,1,0,0,0,0,0,1,0,1,0
Broome,2012,3,0,0,0,0,0,3,0,3,0
Broome,2011,6,0,0,0,0,0,6,1,5,0
Broome,2010,4,0,0,0,0,0,4,0,4,0
Broome,2009,4,0,0,0,0,0,4,1,3,0
Broome,2008,4,0,0,0,0,0,4,0,4,0
Broome,2007,7,1,0,0,0,1,6,2,4,0
Broome,2006,8,0,0,0,0,0,8,2,6,0
Broome,2005,7,0,0,0,0,0,7,0,7,0
Broome,2004,9,0,0,0,0,0,9,2,7,0
Broome,2003,16,1,0,0,0,1,15,1,13,1
Broome,2002,4,0,0,0,0,0,4,0,4,0
Broome,2001,16,0,0,0,0,0,16,5,11,0
Broome,2000,12,1,0,0,0,1,11,2,9,0
Broome,1999,6,0,0,0,0,0,6,1,5,0
Broome,1998,9,1,0,0,0,1,8,1,7,0
Broome,1997,8,0,0,0,0,0,8,2,6,0
Broome,1996,3,0,0,0,0,0,3,0,3,0
Broome,1995,4,0,0,0,0,0,4,1,3,0
Broome,1994,14,0,0,0,0,0,14,1,13,0
Broome,1993,9,0,0,0,0,0,9,1,8,0
Broome,1992,2,0,0,0,0,0,2,0,2,0
Broome,1990,1,0,0,0,0,0,1,0,1,0
Broome,2015,786,58,0,20,5,33,728,111,601,16
Broome,2014,722,49,1,7,8,33,673,121,525,27
Broome,2013,924,49,3,8,8,30,875,182,669,24
Broome,2012,937,76,1,9,8,58,861,208,626,27
Broome,2011,975,64,1,10,11,42,911,229,667,15
Broome,2010,849,58,0,9,8,41,791,144,628,19
Broome,2009,1079,71,1,9,6,55,1008,187,800,21
Broome,2008,1064,56,1,9,7,39,1008,199,784,25
Broome,2007,833,60,0,13,5,42,773,143,602,28
Broome,2006,1099,51,1,4,8,38,1048,183,829,36
Broome,2005,1039,55,0,4,8,43,984,146,801,37
Broome,2004,1187,51,0,14,2,35,1136,177,903,56
Broome,2003,1200,63,0,14,15,34,1137,149,948,40
Broome,2002,1048,70,2,8,8,52,978,159,768,51
Broome,2001,973,64,1,11,10,42,909,162,715,32
Broome,2000,1054,47,0,8,10,29,1007,195,783,29
Broome,1999,1024,29,0,6,4,19,995,185,781,29
Broome,1998,1018,46,0,6,4,36,972,222,689,61
Broome,1997,946,33,0,1,3,29,913,230,653,30
Broome,1996,809,30,1,9,7,13,779,206,552,21
Broome,1995,727,33,0,6,5,22,694,194,466,34
Broome,1994,1164,59,1,8,6,44,1105,294,771,40
Broome,1993,1011,40,0,3,7,30,971,248,702,21
Broome,1992,883,29,0,7,1,21,854,227,591,36
Broome,1991,1135,59,3,9,3,44,1076,290,750,36
Broome,1990,1007,33,0,5,7,21,974,257,665,52
Broome,2015,630,86,0,52,16,18,544,132,393,19
Broome,2014,598,40,1,10,6,23,558,106,437,15
Broome,2013,665,42,0,11,3,28,623,156,448,19
Broome,2012,652,51,0,20,5,26,601,131,437,33
Broome,2011,630,43,1,12,5,25,587,126,442,19
Broome,2010,626,48,1,9,7,31,578,117,434,27
Broome,2009,542,33,1,7,6,19,509,110,381,18
Broome,2008,744,72,0,42,6,24,672,152,498,22
Broome,2007,680,58,0,16,11,31,622,128,480,14
Broome,2006,672,70,1,30,6,33,602,139,452,11
Broome,2005,716,52,2,13,7,30,664,135,515,14
Broome,2004,718,40,1,7,8,24,678,101,553,24
Broome,2003,779,69,0,15,12,42,710,122,568,20
Broome,2002,677,80,1,9,11,59,597,104,468,25
Broome,2001,698,101,1,3,10,87,597,127,450,20
Broome,2000,722,80,0,5,9,66,642,124,508,10
Broome,1999,615,77,0,5,9,63,538,146,382,10
Broome,1998,640,57,0,2,8,47,583,199,373,11
Broome,1997,628,28,0,5,1,22,600,214,367,19
Broome,1996,802,37,1,6,3,27,765,179,554,32
Broome,1995,612,36,1,9,2,24,576,177,387,12
Broome,1994,669,51,1,4,5,41,618,177,421,20
Broome,1993,774,33,0,4,2,27,741,232,493,16
Broome,1992,838,48,3,4,5,36,790,214,560,16
Broome,1991,818,40,0,6,10,24,778,257,506,15
Broome,1990,705,30,1,6,4,19,675,194,469,12
Broome,2015,4,0,0,0,0,0,4,3,1,0
Broome,2014,20,0,0,0,0,0,20,10,10,0
Broome,2013,14,0,0,0,0,0,14,6,8,0
Broome,2012,29,1,0,0,0,1,28,6,22,0
Broome,2011,10,0,0,0,0,0,10,4,6,0
Broome,2010,20,0,0,0,0,0,20,1,19,0
Broome,2009,27,3,0,0,1,2,24,10,11,3
Broome,2008,30,3,0,0,0,3,27,12,15,0
Broome,2007,8,4,0,0,0,4,4,2,2,0
Broome,2006,25,12,0,2,0,10,13,7,5,1
Broome,2005,8,5,0,0,2,3,3,3,0,0
Broome,2004,1,0,0,0,0,0,1,0,1,0
Broome,2003,24,3,0,0,0,3,21,0,21,0
Broome,2002,7,4,0,0,2,2,3,0,1,2
Broome,2001,6,3,0,0,0,3,3,3,0,0
Broome,2000,10,2,0,0,0,2,8,2,6,0
Broome,1999,11,8,0,0,0,8,3,3,0,0
Broome,1998,15,12,0,0,0,12,3,3,0,0
Broome,1997,13,5,0,0,0,5,8,6,2,0
Broome,1996,7,5,0,0,0,5,2,1,0,1
Broome,1995,14,5,0,0,0,5,9,6,3,0
Broome,1994,4,2,0,0,0,2,2,2,0,0
Broome,1993,8,3,0,1,0,2,5,1,4,0
Broome,1992,10,5,0,0,0,5,5,4,1,0
Broome,1991,11,2,0,1,0,1,9,0,8,1
Broome,1990,14,7,0,0,0,7,7,2,5,0
Broome,2015,621,68,1,13,12,42,553,116,427,10
Broome,2014,683,73,0,2,23,48,610,107,489,14
Broome,2013,649,46,0,4,13,29,603,137,455,11
Broome,2012,691,54,0,4,19,31,637,129,498,10
Broome,2011,679,67,1,10,17,39,612,105,497,10
Broome,2010,649,43,0,4,11,28,606,117,477,12
Broome,2009,544,53,1,5,10,37,491,93,393,5
Broome,2008,525,42,0,4,15,23,483,85,385,13
Broome,2007,625,54,1,8,15,30,571,98,456,17
Broome,2006,535,47,2,6,14,25,488,83,399,6
Broome,2005,590,37,1,9,6,21,553,86,455,12
Broome,2004,578,40,0,7,8,25,538,68,453,17
Broome,2003,571,41,0,5,4,32,530,73,442,15
Broome,2002,574,57,0,11,13,33,517,80,423,14
Broome,2001,569,40,0,6,3,31,529,75,443,11
Broome,2000,635,42,0,6,10,26,593,81,497,15
Broome,1999,659,35,1,9,5,20,624,92,515,17
Broome,1998,744,59,0,0,6,53,685,77,593,15
Broome,1997,722,55,1,0,5,49,667,88,564,15
Broome,1996,782,74,0,0,4,70,708,93,599,16
Broome,1995,676,55,0,0,12,43,621,91,520,10
Broome,1994,742,45,1,0,6,38,697,92,585,20
Broome,1993,773,57,0,0,1,56,716,124,579,13
Broome,1992,687,57,0,0,2,55,630,97,518,15
Broome,1991,761,48,0,0,2,46,713,107,594,12
Broome,1990,719,40,0,0,4,36,679,81,571,27
Broome,2015,1126,71,2,16,17,36,1055,151,894,10
Broome,2014,1136,46,1,5,8,32,1090,132,950,8
Broome,2013,1019,69,1,6,20,42,950,111,829,10
Broome,2012,1092,89,1,7,22,59,1003,139,854,10
Broome,2011,942,50,0,3,7,40,892,125,761,6
